,close,returns,volatility_21d,volatility_regime,price_vs_ma_50,price_vs_ma_200,momentum_10,momentum_20,market_phase
2023-10-09,146.10515690028117,-0.0009177107412083885,0.15581571568522043,Low,-4.848894602320641,-8.297014822825034,-3.219916142137369,-1.9319166920180542,Bear
2023-10-10,145.98372400181046,-0.0008311335550845733,0.1542761043997679,Low,-4.840995779589585,-8.3183840768844,-2.327589022590837,-2.0106124353503563,Bear
2023-10-11,149.16135934778015,0.02176705223611286,0.1731848824106154,Low,-2.7075009769175984,-6.280532028519947,1.5495874284769506,-1.0420665216853475,Bear
2023-10-12,151.3355707951655,0.014576237819849958,0.17582014435076854,Low,-1.211032359738351,-4.882968080604389,3.9028765464288906,0.15545240830423523,Sideways
2023-10-13,151.33641534505384,5.5806436245475766e-06,0.17563909988439888,Low,-1.0935959134767304,-4.852303577934358,2.4819836615849633,0.4775827817382394,Sideways
2023-10-14,152.09679293743534,0.005024419209664899,0.17598317564513064,Low,-0.48758878297909813,-4.343816775185205,2.791913694449555,2.074660365306391,Sideways
2023-10-15,149.8907264603945,-0.014504358931146655,0.17949848993461764,Medium,-1.7864885418966692,-5.691979047451213,1.2429895617301456,2.0105786953634963,Recovery
2023-10-16,149.4506979951893,-0.0029356617023366116,0.17243094553091787,Low,-1.94522332849556,-5.924894338586073,-0.237199268824273,0.6173793050237464,Recovery
2023-10-17,150.1143319312837,0.0044404873647077014,0.16913691107681156,Low,-1.407543693344282,-5.462582397774218,1.0501650985459632,0.11326842429060235,Recovery
2023-10-18,152.7558388571746,0.017596633791769456,0.17668836712460728,Low,0.39186217205804397,-3.76611960947576,4.456034558202093,0.8367639583529929,Recovery
2023-10-19,155.59101159449528,0.01856015952340484,0.18435321680614633,Medium,2.2986042175454635,-1.9608092444709624,6.492484519686292,3.0635158204737722,Recovery
2023-10-20,156.04145674817303,0.0028950589694198836,0.1835870247057502,Medium,2.6468372190782796,-1.6617334781185877,6.889626097110546,4.401674893785823,Recovery
2023-10-21,154.41984915685126,-0.01039215875777677,0.1839372628344614,Medium,1.6608215312201802,-2.663605856225726,3.5253699966695695,5.129586115422202,Recovery
2023-10-22,153.07606507337823,-0.008702146070017736,0.17506600237531642,Low,0.8618592856202367,-3.48172741250653,1.1500893471823037,5.097852461005337,Recovery
2023-10-23,151.52899498968424,-0.01010654463160121,0.1764388393550873,Low,-0.07532923264634839,-4.420779957071364,0.12725268019022629,2.612394732506429,Recovery
2023-10-24,153.45072968056027,0.012682290217834957,0.1754722625789899,Low,1.2415504124306809,-3.1771234966934236,0.8901809939423799,3.7069477734672063,Recovery
2023-10-25,155.16037314098156,0.01114131854556999,0.17837901610260823,Medium,2.4200186458590123,-2.0747382348536902,3.515658910345909,4.802347745357682,Recovery
2023-10-26,156.50833175140593,0.008687518489012502,0.17958640382978514,Medium,3.378267592133599,-1.2117381553066409,4.722382599005193,4.473981873184996,Recovery
2023-10-27,157.0747808777641,0.0036192905516232443,0.17654042066944078,Low,3.811350973793659,-0.8464745780931926,4.636765095598361,5.73562388287987,Recovery
2023-10-28,155.09824848191374,-0.012583384708895529,0.18032757658709256,Medium,2.555709517972793,-2.0792559686853784,1.5334337739647763,6.057798671061887,Recovery
2023-10-29,152.74230546698564,-0.015190004000611435,0.17984619593555493,Medium,1.0787185822630274,-3.5393804794693673,-1.8308937632811384,4.54272026225222,Recovery
2023-10-30,152.5319584282185,-0.0013771367279290514,0.17995146231978001,Medium,0.9791539602467481,-3.639284242535945,-2.2490807206563823,4.485592124178739,Recovery
2023-10-31,152.53056968852957,-9.104581775831733e-06,0.1798044742203878,Medium,0.9998463558307247,-3.604369601231916,-1.223469313457659,2.2587688631168,Recovery
2023-11-01,153.45547415609718,0.006063731810982409,0.1659117431405258,Low,1.6090452438506597,-2.989832177946572,0.24785656891368468,1.4007964880913493,Recovery
2023-11-02,155.42686218961924,0.012846645219816155,0.16428176960956806,Low,2.878187653233688,-1.7252269210464855,2.57235732356067,2.7028833973891997,Recovery
2023-11-03,156.635488319278,0.0077761727453795615,0.1656964070628085,Low,3.6545968257008177,-0.9495702324288757,2.075427497378124,2.984083552445216,Recovery
2023-11-04,156.06963840943013,-0.0036125268668010246,0.166208211480262,Low,3.2808409782633996,-1.2923475296982678,0.5860164229061215,4.122277671840013,Recovery
2023-11-05,155.01867153603257,-0.006733961096523244,0.15893007231974335,Low,2.5769811652444075,-1.9339546835863919,-0.951808890110406,3.725625651492437,Recovery
2023-11-06,153.53107703613168,-0.009596227894103193,0.16297528983647633,Low,1.543311845550499,-2.8427503523565045,-2.2560616171670156,2.2760952008313406,Recovery
2023-11-07,153.1148576122755,-0.0027109783367065265,0.16314029946648675,Low,1.2020496493387878,-3.0724018888791726,-1.2787964332618085,0.23502784429507706,Bull
2023-11-08,155.64356255203853,0.01651508533656698,0.16179080326897025,Low,2.7829185348058116,-1.4494801229896215,1.8994456553361294,0.03377506001451813,Bull
2023-11-09,157.08181119534362,0.009240656148719495,0.15192350461611465,Low,3.6218080930960905,-0.5283212683373728,2.982884907536465,0.6667166975053096,Bull
2023-11-10,157.38836964860656,0.0019515846610764775,0.15177100049291337,Low,3.7329379173837385,-0.32581548948696915,3.1848041805630833,1.9223697652625216,Bull
2023-11-11,157.13730779945567,-0.0015951740888568988,0.1468295336144747,Low,3.4851191116362035,-0.47614808468622316,2.3992846547874036,2.653088008324911,Bull
2023-11-12,155.7857669381485,-0.008601018308345032,0.14674684431343094,Low,2.5252444347572123,-1.3154335966436226,0.23091552095506618,2.809212816830242,Bull
2023-11-13,155.0282917837032,-0.0048622872893518965,0.14287471728885434,Low,1.9459197571776832,-1.7724220228424459,-1.0260743288894925,1.0280577397233204,Bull
2023-11-14,156.6776581959827,0.010639131692044446,0.1409549187665966,Low,2.8987066671176676,-0.7071001861603032,0.3895823638403684,0.9778818033793435,Bull
2023-11-15,157.964166766251,0.008211180745751445,0.1386529138244138,Low,3.6152780852443334,0.12065119367414834,1.9000906155577368,0.9301964940483076,Bull
2023-11-16,160.0977984602316,0.013507061364985695,0.14300509394877822,Low,4.875122831804557,1.474834736311359,4.2771284816522925,1.9245722104938023,Bull
2023-11-17,160.58841479547021,0.003064478961967154,0.14289574282728645,Low,5.07123939036509,1.781530679969645,4.881013704182524,3.539799041764602,Bull
2023-11-18,159.72154269442433,-0.00539809862467322,0.1362440436697229,Low,4.384459865804868,1.2321861157460479,2.6200763305082697,4.569288911870717,Bull
2023-11-19,158.84748535004502,-0.00547238230757352,0.12499797763081075,Low,3.68603858161618,0.6847610824143313,1.1240474891810681,4.140461439625853,Bull
2023-11-20,158.10012978985316,-0.004704862393917986,0.12661746948796124,Low,3.047340495231854,0.22794802422974048,0.4522317264202602,3.651438601912216,Bull
2023-11-21,158.83386835394109,0.004640973825026151,0.1268330216639803,Low,3.3479789716525543,0.7071106169427299,1.079667571147791,3.5048565242924656,Bull
2023-11-22,161.00621158394165,0.013676826312381873,0.13254939772211954,Low,4.579971022974272,2.0884955388156934,3.3510408225327915,3.5896944168606115,Bull
2023-11-23,162.4722943229242,0.009105752657363686,0.12940325231971636,Low,5.333746790313798,3.012570438155282,4.801705839348958,3.726362439493114,Bull
2023-11-24,162.53587315098255,0.00039132104537142887,0.12787357289615467,Low,5.177418767503084,3.0441529333821826,3.7390238164473955,4.143172757656455,Bull
2023-11-25,161.03933451167075,-0.009207435935829622,0.13224766516230996,Low,4.057723256369172,2.092414009714161,1.9467502082103572,3.883830841782654,Bull
2023-11-26,158.4635346790414,-0.015994848963081565,0.14299108496677262,Low,2.2623783621490645,0.4693988369462554,-1.0207909146209393,3.212677028083988,Bull
2023-11-27,158.41931232164816,-0.00027906961360424365,0.13776834419764217,Low,2.0733771774537946,0.45636264070607613,-1.3507216423953583,3.4643631533164854,Bull
2023-11-28,158.38412672393235,-0.0002221042194929801,0.13707112810715702,Low,1.8894837502493989,0.45002926089456885,-0.837342256987017,1.7607950672405837,Bull
2023-11-29,159.93289335166017,0.009778547003181481,0.12965032902094092,Low,2.701494706631835,1.441418573746489,0.683301973099093,1.8150301009522973,Bull
2023-11-30,161.45860463649794,0.009539696636907902,0.12988423941507407,Low,3.5177456546396257,2.4113680671429716,2.1242707713832187,2.586109124186753,Bull
2023-12-01,162.06833338769508,0.003776378177984707,0.1301458166837248,Low,3.765860768769813,2.793731240929409,2.0363824587753543,3.138036190955096,Bull
2023-12-02,161.43263698789684,-0.003922397340124006,0.1310734118928701,Low,3.2253957833300317,2.38696062628867,0.2648502810917108,3.624766344662489,Bull
2023-12-03,160.16026400921925,-0.00788175800394686,0.13040962842067905,Low,2.306298884399771,1.5852597351054154,-1.4230305070411786,3.310345593355457,Bull
2023-12-04,158.91585222455168,-0.007769791042526841,0.1325270114080875,Low,1.3944920535897687,0.8145802006851666,-2.227213510624926,1.4285342622170738,Bull
2023-12-05,159.32048254337695,0.0025461922971254936,0.12816796135692354,Low,1.5247953823371407,1.0882910773401644,-1.067349150135255,0.8586224362725048,Bull
2023-12-06,161.0945640655233,0.01113530095958204,0.13066633399123714,Low,2.51184939969864,2.224740136083625,1.6603374346097155,0.6225979463042375,Bull
2023-12-07,162.6447804093938,0.009623020819249817,0.12659912780136756,Low,3.368228223865133,3.2115894425017277,2.6672682931273117,1.2805192806359278,Bull
2023-12-08,163.79430214841764,0.0070676829353537585,0.12825711311316568,Low,3.9903699151397465,3.9356239890141254,3.415857091484531,2.5499124196322276,Bull
2023-12-09,163.00836436448085,-0.00479832188072471,0.12789805159515222,Low,3.3999194048164316,3.436281037602207,1.9229759109393063,2.619417616380071,Bull
2023-12-10,161.66886089679124,-0.008217391008810582,0.12998518790691652,Low,2.4560189109425146,2.598140846481023,0.1302230133641169,2.257260074157852,Bull
2023-12-11,160.9521102741007,-0.004433448833094156,0.129841821625497,Low,1.9000613208349115,2.161533172535912,-0.6887360968439005,1.3336210608680732,Bull
2023-12-12,161.91105974223169,0.005957980087976988,0.1304009788185613,Low,2.372601494916138,2.786122335287189,0.29636061409981096,0.5619958071110043,Bull
2023-12-13,163.64279068324743,0.01069556918330794,0.12710096184676684,Low,3.3343532188972347,3.8908996160641474,2.1744011821981823,0.7204282829888387,Bull
2023-12-14,164.7769613859807,0.006930770967653821,0.12552459423363715,Low,3.9243234720834463,4.604543692534269,3.6881840794253495,1.3788268346867527,Bull
2023-12-15,165.41975537450685,0.003900994308424055,0.12600345141679586,Low,4.21258822376267,4.998846013101743,3.8283042668222578,2.7200937436304695,Bull
2023-12-16,164.17174131471648,-0.007544528505467163,0.12445016642358316,Low,3.3339520502419395,4.195591153741152,1.9101682710669143,3.602220944545209,Bull
2023-12-17,162.32048229265513,-0.011276356133133159,0.1172199550076054,Low,2.0759170145013384,3.020726952060371,-0.19939042367199677,2.462559591905178,Bull
2023-12-18,161.56992253049503,-0.004623937481943119,0.11885244934706213,Low,1.4912430117960396,2.550097924243122,-1.358032354450922,2.011436292549451,Bull
2023-12-19,162.54862688710267,0.006057466273915679,0.12004694551342979,Low,1.9776932840648964,3.1754422553518014,-0.2820330595736942,1.6355194235691206,Bull
2023-12-20,164.2181709288205,0.010271043648233391,0.12049835875566367,Low,2.8742472092154303,4.226489508851294,1.576871401139357,1.7091478639589042,Bull
2023-12-21,166.00308120507995,0.010869139914078785,0.12172729218895642,Low,3.8291733815282614,5.339376898332948,3.138182483210361,2.427832590819756,Bull
2023-12-22,167.16896045543336,0.007023238616354899,0.12305492381897529,Low,4.405034574718569,6.053322188821286,3.247400592382288,3.5533852228199603,Bull
2023-12-23,166.28164994737762,-0.005307866398393424,0.123915490715829,Low,3.7258874721450397,5.463917389081319,1.6125728809147866,3.8220378668993638,Bull
2023-12-24,165.69039502139108,-0.003555743680518253,0.12067925598511994,Low,3.2331562565210747,5.07040883862111,0.5543454787169555,4.262974839833356,Bull
2023-12-25,164.93490447744864,-0.0045596520175168465,0.11800637823355908,Low,2.635626366053345,4.583396618750157,-0.29310338173365036,3.5239799958194817,Bull
2023-12-26,164.7077418859683,-0.001377286343361095,0.11847476251806258,Low,2.351896016587385,4.4302488643730875,0.3264877176543335,2.2428924535128347,Bull
2023-12-27,166.67628808219695,0.011951752684409511,0.11933239484558739,Low,3.400902909638659,5.662979066686047,2.6834603544908964,2.478719367849025,Bull
2023-12-28,168.49453307714273,0.01090884021876648,0.12049232782136184,Low,4.362483956820862,6.788921035807771,4.285828970018057,2.869593671497861,Bull
2023-12-29,169.50875919213988,0.006019341378469489,0.11995868705114315,Low,4.829302556723869,7.395621731543023,4.281877022480995,3.9877676541336005,Bull
2023-12-30,168.8035437836469,-0.004160347889123672,0.11954545767192888,Low,4.245991561734841,6.91621157345681,2.7922445055205802,4.4131460117173615,Bull
2023-12-31,167.1098811290454,-0.010033335892356887,0.12159010947953597,Low,3.073098425850751,5.823406131952247,0.6667345665699376,3.825840397157898,Bull
2024-01-01,165.6156667394371,-0.008941508302877876,0.12535573034980224,Low,2.027749266021339,4.867421142940387,-0.9291759138565503,2.2880506143948987,Bull
2024-01-02,166.01324664290587,0.0024006177150757146,0.12432411084534388,Low,2.1344440876934767,5.11058417256085,-0.16141486721877873,1.4485550813214676,Bull
2024-01-03,167.3155090164625,0.007844328087612151,0.12195615704796772,Low,2.8010617255080916,5.915667881767295,0.9808136403209211,1.5405962151076258,Bull
2024-01-04,168.730184596944,0.008455137176448524,0.12298669141077428,Low,3.53328847494514,6.781203484233123,2.3010775866513455,2.001229668694915,Bull
2024-01-05,169.4694932167212,0.004381602625180614,0.12313292597743636,Low,3.8674722913280446,7.208476561774901,2.8910306681574127,3.2269572458569096,Bull
2024-01-06,169.21357308971977,-0.0015101250504958585,0.11946469878816646,Low,3.601085303642093,7.007680913607439,1.5222831254026792,4.246593344046845,Bull
2024-01-07,167.75050925460215,-0.008646255784350632,0.1162330411926533,Low,2.6044484962303383,6.051205706027529,-0.44157149134325113,3.8253324797754784,Bull
2024-01-08,166.23620366710932,-0.009027129599913808,0.12013609893232038,Low,1.5864048946654608,5.070744875365607,-1.9306114566746801,2.268599157449569,Bull
2024-01-09,166.92053322171262,0.0041166096163605115,0.1193704583343749,Low,1.894751479817125,5.482503008762674,-1.1155041652133213,1.6455927365452316,Bull
2024-01-10,169.12541151508663,0.013209149592431357,0.1225468913521299,Low,3.1111383167141016,6.846767800880427,1.2061108370275297,1.8808869614590717,Bull
2024-01-11,170.50758432176912,0.008172472689352173,0.12026494561745502,Low,3.8335154343370093,7.681714326593192,2.9537770662895424,1.997155367384007,Bull
2024-01-12,170.9295486236795,0.0024747538567790883,0.11855910826109843,Low,3.983371004926406,7.901093704885587,2.9613913830313754,2.795196389843846,Bull
2024-01-13,169.95203216087108,-0.005718826678472788,0.1188465800027236,Low,3.2955035618399187,7.24060668855957,1.575779292611279,2.5720483911754854,Bull
2024-01-14,167.94086650842723,-0.011833725239249526,0.12613925443933735,Low,1.98757156892031,5.94417954218851,-0.46779898356792415,1.8225141855219507,Bull
2024-01-15,167.2677406626687,-0.004008112258517826,0.125865160507316,Low,1.4702888838282746,5.499942262227875,-1.2992028903024089,1.5542674238547827,Bull
2024-01-16,167.69169084913972,0.0025345603688520235,0.12578154400473052,Low,1.6131578827853765,5.754715522195952,-0.899385441008993,0.6092064915928619,Bull
2024-01-17,169.5587414251466,0.011133828793500111,0.12490366339307783,Low,2.6055471473251934,6.910503332106233,1.0779294671469541,0.6315981465800036,Bull
2024-01-18,170.77449236826416,0.007170087091347588,0.12173990475583871,Low,3.205819300456736,7.645621613307818,2.730024267302711,0.7467066493534791,Bull
2024-01-19,171.03447562794327,0.0015223775873884904,0.12023673142495281,Low,3.243441919682488,7.772194841720648,2.464611349381629,1.3216143419096271,Bull
2024-01-20,170.41847515497287,-0.003601615818733528,0.1199818572713108,Low,2.767998514847947,7.3504871804812355,0.764559050176139,1.979891316763327,Bull
2024-01-21,168.58336331325341,-0.010768268170752382,0.1208174274577114,Low,1.573765385083381,6.171946314756682,-1.1285251715750455,1.791917777009222,Bull
2024-01-22,168.50705279466302,-0.00045265746922251715,0.11598910556661624,Low,1.4257721331335294,6.108966502475854,-1.4172481285549154,1.5021729905212444,Bull
